,Material,Space Group,ehull,Z_x,Electronegativity_x,IonizationPotential_x,ElectronAffinity_x,HOMO_x,LUMO_x,r_s_orbital_x,r_p_orbital_x,r_d_orbital_x,r_atomic_nonbonded_x,r_valence_lastorbital_x,r_covalent_x,Valence_x,PeriodicColumn_x,PeriodicColumn_upto18_x,NumberUnfilledOrbitals_x,Polarizability_x,Z_y,Electronegativity_y,IonizationPotential_y,ElectronAffinity_y,HOMO_y,LUMO_y,r_s_orbital_y,r_p_orbital_y,r_d_orbital_y,r_atomic_nonbonded_y,r_valence_lastorbital_y,r_covalent_y,Valence_y,PeriodicColumn_y,PeriodicColumn_upto18_y,NumberUnfilledOrbitals_y,Polarizability_y
385,CuS2,P-4m2,0.36503650268629845,29,1.9,-8.291,-1.4328,-4.6082,1.3569,1.2022,1.2492,0.319,1.38,1.2022,1.32,11.0,1.0,11.0,1.0,53.44,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
386,CuS2,P-3m1,0.4241400535710127,29,1.9,-8.291,-1.4328,-4.6082,1.3569,1.2022,1.2492,0.319,1.38,1.2022,1.32,11.0,1.0,11.0,1.0,53.44,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
387,FeS2,P-4m2,0.4049869150016493,26,1.83,-7.4058,-1.4423,-4.4232,-0.5256,1.3369,1.7071,0.3822,1.25,0.3822,1.32,8.0,8.0,8.0,4.0,58.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
388,GaS2,P-4m2,0.26176549690648565,31,1.81,-5.6321,0.1264,-2.5791,3.273,1.0027,1.344,0.2823,1.26,1.344,1.22,13.0,3.0,13.0,5.0,51.4,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
389,GeS2,P-4m2,0.04867197092959624,32,2.01,-7.3928,-0.7121,-3.8948,3.4236,0.922,1.1721,0.2666,1.22,1.1721,1.2,14.0,4.0,14.0,4.0,39.43,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
390,GeS2,P-3m1,0.12265027167945242,32,2.01,-7.3928,-0.7121,-3.8948,3.4236,0.922,1.1721,0.2666,1.22,1.1721,1.2,14.0,4.0,14.0,4.0,39.43,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
391,GeS2,P-6m2,0.4868879429799815,32,2.01,-7.3928,-0.7121,-3.8948,3.4236,0.922,1.1721,0.2666,1.22,1.1721,1.2,14.0,4.0,14.0,4.0,39.43,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
392,HfS2,P-3m1,0.0,72,1.3,-6.4985,0.7772,-2.6937,-0.4781,1.5366,1.7316,0.8951,1.5,0.8951,1.75,18.0,4.0,4.0,8.0,109.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
393,HfS2,P-6m2,0.21705746736310272,72,1.3,-6.4985,0.7772,-2.6937,-0.4781,1.5366,1.7316,0.8951,1.5,0.8951,1.75,18.0,4.0,4.0,8.0,109.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
394,HfS2,P-4m2,0.33283507918425914,72,1.3,-6.4985,0.7772,-2.6937,-0.4781,1.5366,1.7316,0.8951,1.5,0.8951,1.75,18.0,4.0,4.0,8.0,109.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
395,HgS2,P-6m2,0.5744308782251769,80,2.0,-10.719000000000001,1.6880000000000002,-6.808,0.8594,1.1675,1.8734,0.6158,1.49,1.1675,1.32,26.0,2.0,12.0,0.0,34.27,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
396,HgS2,P-4m2,0.6894191543467798,80,2.0,-10.719000000000001,1.6880000000000002,-6.808,0.8594,1.1675,1.8734,0.6158,1.49,1.1675,1.32,26.0,2.0,12.0,0.0,34.27,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
397,InS2,P-4m2,0.3767094750151573,49,1.78,-5.3158,-0.0113,-2.5181,2.6968,1.1407,1.5133,0.4929,1.44,1.5133,1.42,13.0,3.0,13.0,5.0,62.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
398,IrS2,P-4m2,0.5165102966590011,77,2.2,-8.8201,-2.541,-5.6901,0.5069,0.9966,1.4695,0.6939,1.37,0.6939,1.41,23.0,9.0,9.0,3.0,51.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
399,IrS2,P-3m1,0.17724779531102308,77,2.2,-8.8201,-2.541,-5.6901,0.5069,0.9966,1.4695,0.6939,1.37,0.6939,1.41,23.0,9.0,9.0,3.0,51.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
400,IrS2,P-6m2,0.5583331243991422,77,2.2,-8.8201,-2.541,-5.6901,0.5069,0.9966,1.4695,0.6939,1.37,0.6939,1.41,23.0,9.0,9.0,3.0,51.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
401,KS2,P-4m2,1.042404337810956,19,0.82,-4.3142,-0.4514,-2.3189,-0.40399999999999997,2.2049,0.9378,0.9378,1.96,2.2049,2.03,1.0,1.0,1.0,1.0,290.6,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
402,MoS2,P-6m2,0.0,42,2.16,-6.8668,-1.5561,-4.3183,-0.1345,1.5418,1.6626,0.7271,1.45,0.7271,1.54,6.0,6.0,6.0,6.0,86.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
403,MoS2,P-4m2,0.6147751126010081,42,2.16,-6.8668,-1.5561,-4.3183,-0.1345,1.5418,1.6626,0.7271,1.45,0.7271,1.54,6.0,6.0,6.0,6.0,86.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
404,MoS2,P-3m1,0.27693124589866025,42,2.16,-6.8668,-1.5561,-4.3183,-0.1345,1.5418,1.6626,0.7271,1.45,0.7271,1.54,6.0,6.0,6.0,6.0,86.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
405,NbS2,P-4m2,0.4057015321831562,41,1.6,-7.1783,-0.8556,-4.6186,-0.7269,1.5752,1.7332,0.7728,1.37,0.7728,1.64,5.0,5.0,5.0,7.0,106.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
406,NbS2,P-3m1,0.032794890857870795,41,1.6,-7.1783,-0.8556,-4.6186,-0.7269,1.5752,1.7332,0.7728,1.37,0.7728,1.64,5.0,5.0,5.0,7.0,106.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
407,NbS2,P-6m2,0.0,41,1.6,-7.1783,-0.8556,-4.6186,-0.7269,1.5752,1.7332,0.7728,1.37,0.7728,1.64,5.0,5.0,5.0,7.0,106.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
408,NiS2,P-3m1,0.04895481153873976,28,1.91,-7.5452,-1.2886,-4.3916,0.5082,1.2589,1.57,0.3377,1.21,0.3377,1.24,10.0,10.0,10.0,2.0,48.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
409,NiS2,P-4m2,0.4512830526587438,28,1.91,-7.5452,-1.2886,-4.3916,0.5082,1.2589,1.57,0.3377,1.21,0.3377,1.24,10.0,10.0,10.0,2.0,48.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
410,NiS2,P-6m2,0.245593942392014,28,1.91,-7.5452,-1.2886,-4.3916,0.5082,1.2589,1.57,0.3377,1.21,0.3377,1.24,10.0,10.0,10.0,2.0,48.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
411,OsS2,P-3m1,0.3655427711346384,76,2.2,-9.1155,-1.8446,-6.0059,-0.0685,1.3156,1.5096,0.7190000000000001,1.28,0.7190000000000001,1.44,22.0,8.0,8.0,4.0,57.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
412,OsS2,P-6m2,0.45281243375072455,76,2.2,-9.1155,-1.8446,-6.0059,-0.0685,1.3156,1.5096,0.7190000000000001,1.28,0.7190000000000001,1.44,22.0,8.0,8.0,4.0,57.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
413,OsS2,P-4m2,0.49736138677477604,76,2.2,-9.1155,-1.8446,-6.0059,-0.0685,1.3156,1.5096,0.7190000000000001,1.28,0.7190000000000001,1.44,22.0,8.0,8.0,4.0,57.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
414,PbS2,P-4m2,0.41828457624417525,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
415,PbS2,P-3m1,0.3743775157591933,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
416,PbS2,P-6m2,0.1913148603216968,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
417,PdS2,P-3m1,0.10090480926394937,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
418,PdS2,P-6m2,0.34983066393746637,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
419,PdS2,P-4m2,0.6319339075370809,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
420,PtS2,P-6m2,0.5931075500213048,78,2.28,-9.1302,-2.2143,-5.312,0.8213,0.9879,1.4721,0.6707,1.28,0.6707,1.36,24.0,10.0,10.0,2.0,44.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
421,PtS2,P-3m1,0.0,78,2.28,-9.1302,-2.2143,-5.312,0.8213,0.9879,1.4721,0.6707,1.28,0.6707,1.36,24.0,10.0,10.0,2.0,44.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
422,PtS2,P-4m2,0.5913024485749793,78,2.28,-9.1302,-2.2143,-5.312,0.8213,0.9879,1.4721,0.6707,1.28,0.6707,1.36,24.0,10.0,10.0,2.0,44.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
423,RbS2,Pmm2,1.2527372681812103,37,0.82,-4.1437,-0.4859,-2.2313,-0.1321,2.3142,2.517,1.9965,2.11,2.3142,2.2,1.0,1.0,1.0,1.0,318.8,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
424,ReS2,P-6m2,0.31597237682630214,75,1.9,-9.41,-1.0563,-5.3736,-0.267,1.3561,1.5549,0.7516,1.59,0.7516,1.51,21.0,7.0,7.0,5.0,65.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
425,ReS2,P-3m1,0.37205606766044264,75,1.9,-9.41,-1.0563,-5.3736,-0.267,1.3561,1.5549,0.7516,1.59,0.7516,1.51,21.0,7.0,7.0,5.0,65.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
426,ReS2,P-4m2,0.5658784562893675,75,1.9,-9.41,-1.0563,-5.3736,-0.267,1.3561,1.5549,0.7516,1.59,0.7516,1.51,21.0,7.0,7.0,5.0,65.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
427,RhS2,P-3m1,0.16176410706102656,45,2.28,-8.3124,-0.6679,-3.5046,-3.3159,1.4607,1.5004,0.6129,1.35,0.6129,1.42,9.0,9.0,9.0,3.0,58.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
428,RhS2,P-6m2,0.39181261458788685,45,2.28,-8.3124,-0.6679,-3.5046,-3.3159,1.4607,1.5004,0.6129,1.35,0.6129,1.42,9.0,9.0,9.0,3.0,58.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
429,RhS2,P-4m2,0.46340751507853883,45,2.28,-8.3124,-0.6679,-3.5046,-3.3159,1.4607,1.5004,0.6129,1.35,0.6129,1.42,9.0,9.0,9.0,3.0,58.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
430,RuS2,P-6m2,0.43454613670458175,44,2.2,-7.567,-1.0654,-3.596,1.1132,1.4868,1.548,0.6473,1.26,0.6473,1.46,8.0,8.0,8.0,4.0,65.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
431,RuS2,P-4m2,0.4842728060857506,44,2.2,-7.567,-1.0654,-3.596,1.1132,1.4868,1.548,0.6473,1.26,0.6473,1.46,8.0,8.0,8.0,4.0,65.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
432,ScS2,P-4m2,0.7109267917382335,21,1.36,-7.0542,0.8386,-3.2357,-0.1844,1.6506,1.6230000000000002,0.5809,1.44,0.5809,1.7,3.0,3.0,3.0,9.0,107.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
433,ScS2,P-3m1,0.3773803993685281,21,1.36,-7.0542,0.8386,-3.2357,-0.1844,1.6506,1.6230000000000002,0.5809,1.44,0.5809,1.7,3.0,3.0,3.0,9.0,107.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
434,SnS2,P-4m2,0.08240961676625363,50,1.96,-6.831,-0.8358,-3.6934,2.8969,1.0659999999999998,1.3554,0.4694,1.41,1.3554,1.39,14.0,4.0,14.0,4.0,56.34,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
435,SnS2,P-3m1,0.0,50,1.96,-6.831,-0.8358,-3.6934,2.8969,1.0659999999999998,1.3554,0.4694,1.41,1.3554,1.39,14.0,4.0,14.0,4.0,56.34,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
436,SnS2,P-6m2,0.2864884934524353,50,1.96,-6.831,-0.8358,-3.6934,2.8969,1.0659999999999998,1.3554,0.4694,1.41,1.3554,1.39,14.0,4.0,14.0,4.0,56.34,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
437,TaS2,P-6m2,0.0,73,1.5,-7.6933,0.2096,-3.5963,-0.4436,1.4665,1.6644,0.8370000000000001,1.38,0.8370000000000001,1.7,19.0,5.0,5.0,7.0,88.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
438,TaS2,P-4m2,0.4478022986985325,73,1.5,-7.6933,0.2096,-3.5963,-0.4436,1.4665,1.6644,0.8370000000000001,1.38,0.8370000000000001,1.7,19.0,5.0,5.0,7.0,88.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
439,TaS2,P-3m1,0.020164015627027965,73,1.5,-7.6933,0.2096,-3.5963,-0.4436,1.4665,1.6644,0.8370000000000001,1.38,0.8370000000000001,1.7,19.0,5.0,5.0,7.0,88.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
440,TiS2,P-4m2,0.23590201872779315,22,1.54,-7.3405,0.2887,-4.2515,-0.1659,1.5455,1.5379,0.5192,1.36,0.5192,1.6,4.0,4.0,4.0,8.0,92.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
441,TiS2,P-6m2,0.14464032229737467,22,1.54,-7.3405,0.2887,-4.2515,-0.1659,1.5455,1.5379,0.5192,1.36,0.5192,1.6,4.0,4.0,4.0,8.0,92.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
442,TiS2,P-3m1,0.0,22,1.54,-7.3405,0.2887,-4.2515,-0.1659,1.5455,1.5379,0.5192,1.36,0.5192,1.6,4.0,4.0,4.0,8.0,92.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
443,TlS2,P-4m2,0.48598201118493506,81,2.04,-5.1215,0.0916,-2.3692,2.6329,1.0974,1.5446,0.5904,1.48,1.5446,1.45,27.0,3.0,13.0,5.0,51.6,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
444,WS2,P-4m2,0.7149980495853102,74,2.36,-8.8329,-0.4374,-4.4864,-0.3665,1.4074,1.6061,0.7906,1.46,0.7906,1.62,20.0,6.0,6.0,6.0,75.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
445,WS2,P-3m1,0.2956097867188632,74,2.36,-8.8329,-0.4374,-4.4864,-0.3665,1.4074,1.6061,0.7906,1.46,0.7906,1.62,20.0,6.0,6.0,6.0,75.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
446,WS2,P-6m2,0.0,74,2.36,-8.8329,-0.4374,-4.4864,-0.3665,1.4074,1.6061,0.7906,1.46,0.7906,1.62,20.0,6.0,6.0,6.0,75.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
447,ZnS2,P-4m2,0.6088895724102938,30,1.65,-9.8943,1.9968,-5.9772,-0.7858,1.1068,1.6435,0.2997,1.31,1.1068,1.22,12.0,2.0,12.0,0.0,38.666,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
448,ZrS2,P-6m2,0.18980588428956335,40,1.33,-6.6339,-0.0117,-3.6022,-0.5279,1.6694,1.7575,0.8444,1.48,0.8444,1.75,4.0,4.0,4.0,8.0,121.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
449,ZrS2,P-4m2,0.30968177641445505,40,1.33,-6.6339,-0.0117,-3.6022,-0.5279,1.6694,1.7575,0.8444,1.48,0.8444,1.75,4.0,4.0,4.0,8.0,121.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
450,ZrS2,P-3m1,0.0,40,1.33,-6.6339,-0.0117,-3.6022,-0.5279,1.6694,1.7575,0.8444,1.48,0.8444,1.75,4.0,4.0,4.0,8.0,121.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
451,CoS2,P-6m2,0.23660236059274217,27,1.88,-7.4741,-1.3745,-4.4102,0.2412,1.2965,1.6081,0.359,1.26,0.359,1.26,9.0,9.0,9.0,3.0,53.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
452,CoS2,P-4m2,0.4022163286361777,27,1.88,-7.4741,-1.3745,-4.4102,0.2412,1.2965,1.6081,0.359,1.26,0.359,1.26,9.0,9.0,9.0,3.0,53.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
453,CoS2,P-3m1,0.11007326432441289,27,1.88,-7.4741,-1.3745,-4.4102,0.2412,1.2965,1.6081,0.359,1.26,0.359,1.26,9.0,9.0,9.0,3.0,53.0,16,2.58,-11.7248,-2.5989,-7.0084,4.6395,0.7473,0.8493,1.3934,1.02,0.8493,1.05,6.0,6.0,16.0,2.0,19.37
454,AgTe2,P-4m2,0.04627424799753488,47,1.93,-7.8182,-1.2721,-4.4022,0.9657,1.3241,1.4180000000000001,0.5486,1.53,1.3241,1.45,11.0,1.0,11.0,1.0,52.5,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
455,AsTe2,P-3m1,0.11029401213967382,33,2.18,-9.0974,-1.6025,-5.1964,4.1976,0.8558,1.0507,0.2524,1.19,1.0507,1.19,15.0,5.0,15.0,3.0,29.8,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
456,AsTe2,P-6m2,0.22327897863065024,33,2.18,-9.0974,-1.6025,-5.1964,4.1976,0.8558,1.0507,0.2524,1.19,1.0507,1.19,15.0,5.0,15.0,3.0,29.8,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
457,AuTe2,P-3m1,0.22445235334850128,79,2.54,-9.3842,-2.3142,-5.7531,0.7024,1.2274,1.4369,0.6436,1.44,1.2274,1.36,25.0,1.0,11.0,1.0,36.1,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
458,AuTe2,P-4m2,0.17195664225457108,79,2.54,-9.3842,-2.3142,-5.7531,0.7024,1.2274,1.4369,0.6436,1.44,1.2274,1.36,25.0,1.0,11.0,1.0,36.1,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
459,AuTe2,P-6m2,0.3105562595322156,79,2.54,-9.3842,-2.3142,-5.7531,0.7024,1.2274,1.4369,0.6436,1.44,1.2274,1.36,25.0,1.0,11.0,1.0,36.1,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
460,BaTe2,P-4m2,0.9327290606553587,56,0.89,-5.3475,1.0568,-3.2293,-1.9206,2.1967,2.3694,1.2663,1.98,2.1967,2.15,2.0,2.0,2.0,0.0,272.7,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
461,BiTe2,P-6m2,0.28768643020293955,83,2.02,-7.8723,-1.5162,-4.5686,2.1526,0.9899,1.3017,0.5469,1.46,1.3017,1.48,29.0,5.0,15.0,3.0,50.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
